Date,Open,High,Low,Close,Volume,Adj Close
2003-01-21,3055.800049,3061.899902,3050.0,3051.5,0,3051.5
2003-01-22,3051.5,3051.5,3022.199951,3025.899902,0,3025.899902
2003-01-23,3025.899902,3027.399902,3018.899902,3024.0,0,3024.0
2003-01-24,3024.0,3030.100098,3017.399902,3026.199951,0,3026.199951
2003-01-28,3026.199951,3026.199951,2953.899902,2964.399902,0,2964.399902
2003-01-29,2964.399902,2981.0,2951.699951,2951.699951,0,2951.699951
2003-01-30,2951.699951,2966.5,2947.399902,2964.199951,0,2964.199951
2003-01-31,2964.199951,2964.199951,2929.100098,2956.899902,0,2956.899902
2003-02-03,2958.100098,2962.699951,2942.600098,2942.600098,0,2942.600098
2003-02-04,2942.600098,2969.199951,2942.600098,2946.600098,0,2946.600098
2003-02-05,2946.600098,2946.600098,2913.100098,2918.699951,0,2918.699951
2003-02-06,2918.699951,2920.800049,2886.199951,2886.199951,0,2886.199951
2003-02-07,2886.199951,2906.0,2882.600098,2906.0,0,2906.0
2003-02-10,2906.0,2906.0,2883.699951,2890.199951,0,2890.199951
2003-02-11,2890.199951,2900.300049,2875.0,2879.0,0,2879.0
2003-02-12,2879.0,2896.300049,2873.600098,2884.5,0,2884.5
2003-02-13,2884.5,2884.5,2832.600098,2835.399902,0,2835.399902
2003-02-14,2835.399902,2835.600098,2807.5,2817.199951,0,2817.199951
2003-02-17,2817.199951,2846.399902,2817.199951,2844.100098,0,2844.100098
2003-02-18,2844.100098,2860.199951,2841.699951,2844.699951,0,2844.699951
2003-02-19,2844.699951,2873.5,2844.699951,2864.699951,0,2864.699951
2003-02-20,2864.699951,2864.699951,2819.100098,2819.100098,0,2819.100098
2003-02-21,2819.100098,2829.0,2796.300049,2820.199951,0,2820.199951
2003-02-24,2820.199951,2862.699951,2820.199951,2855.899902,0,2855.899902
2003-02-25,2853.600098,2853.899902,2799.0,2799.0,0,2799.0
2003-02-26,2799.0,2826.899902,2797.600098,2826.899902,0,2826.899902
2003-02-27,2825.399902,2825.399902,2796.199951,2796.199951,0,2796.199951
2003-02-28,2796.199951,2828.699951,2794.399902,2800.899902,0,2800.899902
2003-03-03,2800.899902,2820.0,2792.600098,2816.800049,0,2816.800049
2003-03-04,2816.899902,2817.5,2799.100098,2813.100098,0,2813.100098
2003-03-05,2813.100098,2813.100098,2776.0,2776.0,0,2776.0
2003-03-06,2776.0,2791.399902,2775.300049,2776.0,0,2776.0
2003-03-07,2776.0,2776.0,2740.699951,2744.0,0,2744.0
2003-03-10,2746.199951,2757.699951,2740.800049,2741.399902,0,2741.399902
2003-03-11,2741.399902,2741.399902,2702.399902,2723.199951,0,2723.199951
2003-03-12,2723.199951,2726.300049,2702.699951,2718.399902,0,2718.399902
2003-03-13,2718.399902,2718.399902,2693.300049,2700.399902,0,2700.399902
2003-03-14,2700.399902,2760.899902,2700.399902,2753.100098,0,2753.100098
2003-03-17,2753.100098,2760.600098,2727.699951,2739.100098,0,2739.100098
2003-03-18,2739.100098,2835.300049,2739.100098,2835.100098,0,2835.100098
2003-03-19,2835.100098,2860.300049,2832.699951,2846.699951,0,2846.699951
2003-03-20,2846.699951,2882.699951,2845.300049,2866.100098,0,2866.100098
2003-03-21,2866.100098,2876.699951,2852.800049,2866.699951,0,2866.699951
2003-03-24,2866.699951,2879.800049,2851.0,2858.5,0,2858.5
2003-03-25,2858.5,2858.5,2829.0,2854.399902,0,2854.399902
2003-03-26,2854.399902,2892.300049,2854.399902,2892.100098,0,2892.100098
2003-03-27,2892.100098,2900.899902,2879.199951,2892.5,0,2892.5
2003-03-28,2892.5,2911.899902,2877.199951,2897.699951,0,2897.699951
2003-03-31,2897.699951,2897.699951,2882.199951,2885.199951,0,2885.199951
2003-04-01,2885.199951,2897.699951,2865.899902,2882.199951,0,2882.199951
2003-04-02,2882.199951,2913.100098,2882.199951,2882.300049,0,2882.300049
2003-04-03,2882.300049,2922.600098,2882.300049,2908.600098,0,2908.600098
2003-04-04,2908.600098,2933.5,2897.600098,2933.5,0,2933.5
2003-04-07,2933.5,2981.899902,2933.5,2979.399902,0,2979.399902
2003-04-08,2979.399902,2984.399902,2957.600098,2978.800049,0,2978.800049
2003-04-09,2978.800049,2978.800049,2948.899902,2950.5,0,2950.5
2003-04-10,2950.5,2950.5,2924.300049,2945.100098,0,2945.100098
2003-04-11,2945.100098,2957.199951,2935.699951,2949.0,0,2949.0
2003-04-14,2949.0,2956.300049,2932.5,2940.899902,0,2940.899902
2003-04-15,2940.899902,2968.800049,2940.899902,2968.800049,0,2968.800049
2003-04-16,2968.800049,2985.100098,2968.800049,2979.800049,0,2979.800049
2003-04-17,2979.800049,2979.800049,2944.399902,2953.199951,0,2953.199951
2003-04-22,2953.199951,2982.899902,2953.199951,2980.399902,0,2980.399902
2003-04-23,2980.399902,3011.899902,2980.399902,3005.0,0,3005.0
2003-04-24,3005.0,3006.0,2996.300049,3001.899902,0,3001.899902
2003-04-28,3001.899902,3001.899902,2969.600098,2974.5,0,2974.5
2003-04-29,2974.5,3012.0,2974.5,3011.199951,0,3011.199951
2003-04-30,3011.199951,3023.699951,2999.199951,3007.5,0,3007.5
2003-05-01,3007.5,3009.399902,2988.800049,3003.600098,0,3003.600098
2003-05-02,3003.600098,3003.600098,2971.0,2975.399902,0,2975.399902
2003-05-05,2975.399902,2979.899902,2957.100098,2977.399902,0,2977.399902
2003-05-06,2977.399902,2977.399902,2965.5,2968.0,0,2968.0
2003-05-07,2968.0,2990.100098,2968.0,2975.699951,0,2975.699951
2003-05-08,2975.699951,2975.699951,2946.699951,2956.199951,0,2956.199951
2003-05-09,2956.199951,2956.199951,2936.300049,2956.0,0,2956.0
2003-05-12,2956.0,2984.699951,2956.0,2976.100098,0,2976.100098
2003-05-13,2976.100098,2994.600098,2976.100098,2981.399902,0,2981.399902
2003-05-14,2981.399902,2990.199951,2965.5,2970.800049,0,2970.800049
2003-05-15,2970.800049,2970.800049,2942.600098,2958.399902,0,2958.399902
2003-05-16,2958.399902,2959.899902,2945.199951,2951.300049,0,2951.300049
2003-05-19,2951.899902,2953.199951,2941.100098,2948.600098,0,2948.600098
2003-05-20,2948.600098,2948.600098,2917.899902,2935.699951,0,2935.699951
2003-05-21,2935.699951,2945.899902,2934.699951,2942.800049,0,2942.800049
2003-05-22,2942.800049,2966.100098,2942.800049,2965.600098,0,2965.600098
2003-05-23,2965.600098,3004.300049,2965.600098,2997.699951,0,2997.699951
2003-05-26,2997.300049,2997.699951,2987.0,2997.600098,0,2997.600098
2003-05-27,2997.600098,2997.600098,2981.199951,2982.899902,0,2982.899902
2003-05-28,2982.899902,3015.5,2982.899902,3008.699951,0,3008.699951
2003-05-29,3008.699951,3021.899902,3008.699951,3016.0,0,3016.0
2003-05-30,3016.0,3026.100098,3007.699951,3011.0,0,3011.0
2003-06-02,3011.0,3044.800049,3011.0,3038.399902,0,3038.399902
2003-06-03,3038.399902,3046.800049,3026.800049,3026.800049,0,3026.800049
2003-06-04,3026.800049,3039.399902,3025.800049,3032.699951,0,3032.699951
2003-06-05,3032.699951,3056.600098,3032.699951,3040.300049,0,3040.300049
2003-06-06,3040.300049,3048.899902,3020.100098,3048.899902,0,3048.899902
2003-06-10,3048.899902,3055.300049,3040.199951,3055.199951,0,3055.199951
2003-06-11,3055.199951,3079.0,3055.199951,3070.300049,0,3070.300049
2003-06-12,3070.300049,3087.100098,3070.300049,3084.800049,0,3084.800049
2003-06-13,3084.800049,3092.899902,3077.100098,3087.600098,0,3087.600098
2003-06-16,3087.600098,3090.100098,3070.800049,3090.100098,0,3090.100098
2003-06-17,3090.100098,3124.600098,3090.100098,3112.300049,0,3112.300049
2003-06-18,3112.300049,3112.300049,3087.5,3090.199951,0,3090.199951
2003-06-19,3090.199951,3104.0,3090.199951,3104.0,0,3104.0
2003-06-20,3104.0,3104.0,3084.300049,3089.5,0,3089.5
2003-06-23,3089.5,3107.300049,3087.899902,3092.100098,0,3092.100098
2003-06-24,3092.100098,3092.100098,3067.5,3068.800049,0,3068.800049
2003-06-25,3068.800049,3073.0,3060.300049,3065.699951,0,3065.699951
2003-06-26,3065.699951,3065.699951,3022.0,3028.300049,0,3028.300049
2003-06-27,3028.300049,3048.800049,3024.600098,3048.800049,0,3048.800049
2003-06-30,3048.800049,3052.100098,3025.800049,3026.899902,0,3026.899902
2003-07-01,3026.899902,3039.800049,3003.800049,3038.600098,0,3038.600098
2003-07-02,3038.600098,3038.699951,3023.300049,3031.899902,0,3031.899902
2003-07-03,3031.899902,3051.600098,3031.899902,3044.800049,0,3044.800049
2003-07-04,3044.800049,3044.800049,3018.199951,3028.399902,0,3028.399902
2003-07-07,3028.399902,3039.5,3028.399902,3032.100098,0,3032.100098
2003-07-08,3032.100098,3063.699951,3030.899902,3035.800049,0,3035.800049
2003-07-09,3035.800049,3036.800049,3021.5,3029.100098,0,3029.100098
2003-07-10,3029.100098,3053.5,3022.399902,3042.800049,0,3042.800049
2003-07-11,3042.800049,3044.899902,3024.800049,3043.800049,0,3043.800049
2003-07-14,3043.800049,3079.0,3043.699951,3074.0,0,3074.0
2003-07-15,3074.0,3087.199951,3074.0,3081.899902,0,3081.899902
2003-07-16,3081.899902,3095.300049,3071.199951,3095.300049,0,3095.300049
2003-07-17,3095.300049,3095.300049,3073.300049,3088.0,0,3088.0
2003-07-18,3088.0,3088.0,3074.699951,3083.600098,0,3083.600098
2003-07-21,3086.600098,3102.600098,3086.600098,3089.0,0,3089.0
2003-07-22,3085.699951,3085.699951,3058.899902,3066.5,0,3066.5
2003-07-23,3068.699951,3087.699951,3068.5,3085.5,0,3085.5
2003-07-24,3086.5,3092.300049,3082.399902,3090.699951,0,3090.699951
2003-07-25,3094.100098,3102.399902,3081.100098,3098.600098,0,3098.600098
2003-07-28,3100.800049,3124.0,3100.800049,3119.399902,0,3119.399902
2003-07-29,3119.600098,3119.800049,3101.100098,3107.800049,0,3107.800049
2003-07-30,3104.800049,3105.100098,3083.5,3091.199951,0,3091.199951
2003-07-31,3092.199951,3131.800049,3092.199951,3122.300049,0,3122.300049
2003-08-01,3128.0,3141.600098,3127.300049,3140.300049,0,3140.300049
2003-08-04,3138.100098,3138.100098,3120.399902,3128.899902,0,3128.899902
2003-08-05,3131.0,3143.600098,3122.0,3137.399902,0,3137.399902
2003-08-06,3136.199951,3136.199951,3120.100098,3133.5,0,3133.5
2003-08-07,3133.300049,3150.0,3133.300049,3138.600098,0,3138.600098
2003-08-08,3142.300049,3157.699951,3142.300049,3149.399902,0,3149.399902
2003-08-11,3150.100098,3160.300049,3145.199951,3145.800049,0,3145.800049
2003-08-12,3148.199951,3156.600098,3141.600098,3142.699951,0,3142.699951
2003-08-13,3144.5,3159.699951,3144.199951,3158.100098,0,3158.100098
2003-08-14,3158.5,3164.399902,3146.300049,3150.399902,0,3150.399902
2003-08-15,3152.399902,3157.199951,3146.0,3148.0,0,3148.0
2003-08-18,3152.100098,3169.300049,3151.800049,3164.5,0,3164.5
2003-08-19,3174.800049,3185.600098,3168.300049,3169.300049,0,3169.300049
2003-08-20,3169.5,3181.5,3168.399902,3171.5,0,3171.5
2003-08-21,3171.100098,3176.0,3164.699951,3174.899902,0,3174.899902
2003-08-22,3179.300049,3185.800049,3178.800049,3184.399902,0,3184.399902
2003-08-25,3185.0,3185.800049,3172.600098,3176.399902,0,3176.399902
2003-08-26,3175.100098,3175.600098,3161.800049,3167.199951,0,3167.199951
2003-08-27,3167.699951,3188.5,3167.199951,3179.899902,0,3179.899902
2003-08-28,3183.199951,3201.899902,3183.199951,3197.0,0,3197.0
2003-08-29,3198.100098,3210.699951,3193.600098,3199.699951,0,3199.699951
2003-09-01,3203.800049,3212.0,3202.199951,3205.100098,0,3205.100098
2003-09-02,3208.0,3218.0,3205.600098,3218.0,0,3218.0
2003-09-03,3217.800049,3231.600098,3210.600098,3210.899902,0,3210.899902
2003-09-04,3215.300049,3237.399902,3215.300049,3226.5,0,3226.5
2003-09-05,3226.600098,3226.699951,3207.600098,3213.800049,0,3213.800049
2003-09-08,3212.5,3234.5,3212.0,3230.300049,0,3230.300049
2003-09-09,3232.699951,3247.399902,3231.0,3235.300049,0,3235.300049
2003-09-10,3229.199951,3229.199951,3214.800049,3216.0,0,3216.0
2003-09-11,3210.699951,3212.899902,3189.199951,3193.899902,0,3193.899902
2003-09-12,3197.699951,3207.600098,3192.5,3192.5,0,3192.5
2003-09-15,3194.0,3200.399902,3186.100098,3189.800049,0,3189.800049
2003-09-16,3190.100098,3194.300049,3183.199951,3194.300049,0,3194.300049
2003-09-17,3198.800049,3223.399902,3198.5,3217.0,0,3217.0
2003-09-18,3218.100098,3228.600098,3215.699951,3221.300049,0,3221.300049
2003-09-19,3228.5,3247.100098,3218.100098,3218.100098,0,3218.100098
2003-09-22,3218.100098,3220.0,3189.600098,3193.0,0,3193.0
2003-09-23,3190.300049,3196.300049,3178.600098,3180.600098,0,3180.600098
2003-09-24,3180.800049,3208.5,3180.800049,3208.5,0,3208.5
2003-09-25,3202.300049,3202.899902,3167.5,3172.800049,0,3172.800049
2003-09-26,3170.0,3182.800049,3163.399902,3171.5,0,3171.5
2003-09-29,3169.899902,3171.800049,3157.5,3164.300049,0,3164.300049
2003-09-30,3167.5,3179.5,3166.800049,3169.5,0,3169.5
2003-10-01,3168.0,3168.0,3153.0,3159.199951,0,3159.199951
2003-10-02,3165.699951,3204.300049,3165.699951,3199.399902,0,3199.399902
2003-10-03,3201.800049,3206.800049,3195.300049,3203.300049,0,3203.300049
2003-10-06,3209.300049,3220.399902,3209.100098,3217.199951,0,3217.199951
2003-10-07,3219.600098,3231.0,3218.699951,3218.699951,0,3218.699951
2003-10-08,3218.899902,3247.199951,3218.899902,3243.100098,0,3243.100098
2003-10-09,3243.300049,3256.5,3237.300049,3251.300049,0,3251.300049
2003-10-10,3258.699951,3267.800049,3257.699951,3260.199951,0,3260.199951
2003-10-13,3260.699951,3277.699951,3260.699951,3276.399902,0,3276.399902
2003-10-14,3287.100098,3299.699951,3281.699951,3282.899902,0,3282.899902
2003-10-15,3282.800049,3297.0,3280.5,3283.699951,0,3283.699951
2003-10-16,3289.600098,3297.600098,3284.800049,3295.100098,0,3295.100098
2003-10-17,3289.600098,3294.600098,3287.199951,3294.300049,0,3294.300049
2003-10-20,3294.399902,3301.300049,3287.699951,3287.699951,0,3287.699951
2003-10-21,3291.699951,3308.600098,3291.699951,3303.699951,0,3303.699951
2003-10-22,3304.300049,3311.800049,3298.5,3299.5,0,3299.5
2003-10-23,3291.5,3292.699951,3264.899902,3266.300049,0,3266.300049
2003-10-24,3267.100098,3272.800049,3254.300049,3256.300049,0,3256.300049
2003-10-27,3256.0,3265.5,3242.899902,3244.399902,0,3244.399902
2003-10-28,3242.0,3253.800049,3240.5,3243.5,0,3243.5
2003-10-29,3244.399902,3271.100098,3242.300049,3263.399902,0,3263.399902
2003-10-30,3267.100098,3276.100098,3265.800049,3273.800049,0,3273.800049
2003-10-31,3281.600098,3286.600098,3268.100098,3272.0,0,3272.0
2003-11-03,3270.899902,3273.0,3250.199951,3256.5,0,3256.5
2003-11-04,3264.199951,3276.300049,3262.899902,3264.699951,0,3264.699951
2003-11-05,3265.0,3265.0,3226.399902,3240.699951,0,3240.699951
2003-11-06,3238.699951,3242.300049,3228.199951,3241.100098,0,3241.100098
2003-11-07,3241.0,3249.5,3235.399902,3248.5,0,3248.5
2003-11-10,3243.199951,3243.199951,3223.5,3230.100098,0,3230.100098
2003-11-11,3223.699951,3223.699951,3200.600098,3200.600098,0,3200.600098
2003-11-12,3201.300049,3213.100098,3195.0,3203.0,0,3203.0
2003-11-13,3210.199951,3224.199951,3209.399902,3217.699951,0,3217.699951
2003-11-14,3215.5,3217.699951,3200.699951,3201.800049,0,3201.800049
2003-11-17,3199.399902,3200.699951,3174.399902,3174.399902,0,3174.399902
2003-11-18,3173.800049,3176.899902,3158.800049,3175.399902,0,3175.399902
2003-11-19,3171.199951,3185.800049,3164.600098,3181.399902,0,3181.399902
2003-11-20,3182.600098,3199.0,3182.5,3184.100098,0,3184.100098
2003-11-21,3181.199951,3181.199951,3163.100098,3169.100098,0,3169.100098
2003-11-24,3171.0,3184.5,3167.0,3171.5,0,3171.5
2003-11-25,3179.600098,3201.399902,3179.600098,3192.0,0,3192.0
2003-11-26,3191.100098,3201.399902,3187.100098,3191.399902,0,3191.399902
2003-11-27,3193.5,3197.800049,3180.199951,3185.800049,0,3185.800049
2003-11-28,3183.699951,3186.399902,3172.399902,3186.399902,0,3186.399902
2003-12-01,3184.699951,3184.699951,3162.5,3170.100098,0,3170.100098
2003-12-02,3181.100098,3189.100098,3180.5,3187.699951,0,3187.699951
2003-12-03,3186.800049,3218.600098,3177.100098,3215.300049,0,3215.300049
2003-12-04,3216.5,3232.100098,3216.5,3229.800049,0,3229.800049
2003-12-05,3231.300049,3234.699951,3223.600098,3229.800049,0,3229.800049
2003-12-08,3230.0,3243.899902,3225.100098,3225.100098,0,3225.100098
2003-12-09,3228.199951,3236.399902,3218.800049,3218.800049,0,3218.800049
2003-12-10,3218.899902,3220.0,3208.800049,3211.199951,0,3211.199951
2003-12-11,3209.600098,3210.100098,3186.199951,3189.399902,0,3189.399902
2003-12-12,3192.0,3212.899902,3188.399902,3212.699951,0,3212.699951
2003-12-15,3217.899902,3249.699951,3217.899902,3247.600098,0,3247.600098
